gene_0	gene_1	sources	unbiased
9641	94081	2	0
9641	113457	1	0
9641	124801	2	0
9641	131076	2	0
9641	136319	2	0
9641	148022	2	0
9641	203068	1	0
9641	203547	2	0
9641	340061	2	0
9641	387522	1	0
9641	493856	2	0
9641	548596	2	0
9643	9734	2	0
9643	9768	1	0
9643	10318	2	1
9643	10320	2	1
9643	10467	1	0
9643	10687	2	1
9643	10847	1	0
9643	10856	1	0
9643	10902	1	0
9643	10933	1	0
9643	23099	2	1
9643	25942	2	0
9643	26122	1	0
9643	26156	1	0
9643	26249	2	1
9643	51043	2	1
9643	54556	1	0
9643	55145	2	1
9643	55165	2	1
9643	55257	4	1
9643	55929	1	0
9643	57088	1	0
9643	57634	1	0
9643	64431	1	0
9643	65983	2	1
9643	65986	2	1
9643	79728	1	0
9643	80314	1	0
9643	84445	2	1
9643	84456	2	1
9643	85403	1	0
9643	93621	5	1
9643	114932	2	1
9643	115265	2	1
9643	171483	2	1
9643	222389	2	1
9644	10657	1	0
9644	80306	2	0
9645	91584	1	0
9646	10537	1	0
9646	23168	1	0
9646	26047	3	0
9646	54623	1	0
9646	79577	1	0
9646	80349	2	0
9646	123169	1	0
9647	9647	1	0
9647	10116	1	0
9647	55527	2	0
9647	84140	3	0
9648	9648	2	0
9648	54764	1	0
9649	84281	1	0
9650	54935	1	0
9652	51547	1	0
9652	54623	1	0
9655	54165	1	0
9655	64114	1	0
9656	9656	1	0
9656	10111	2	0
9656	10791	1	0
9656	10987	1	0
9656	11073	1	0
9656	11200	2	0
9656	22976	1	0
9656	25988	1	0
9656	51547	1	0
9656	51588	1	0
9656	51720	1	0
9656	54386	1	0
9656	55655	1	0
9656	55869	2	0
9656	57646	1	0
9656	64682	1	0
9656	83933	1	0
9656	90987	1	0
9656	113878	1	0
9657	9919	1	0
9657	10241	1	0
9657	10376	1	0
9657	10380	1	0
9657	10381	1	0
9657	10383	1	0
9657	10423	1	0
9657	10815	1	0
9657	11021	1	0
9657	11165	1	0
9657	11260	1	0
9657	11344	1	0
9657	22801	1	0
9657	22919	1	0
9657	23511	1	0
9657	23576	1	0
9657	26046	1	0
9657	26047	1	0
9657	26059	1	0
9657	26232	1	0
9657	50628	1	0
9657	51552	1	0
9657	51719	1	0
9657	54947	1	0
9657	54948	1	0
9657	55763	1	0
9657	58472	1	0
9657	79443	1	0
9657	80184	1	0
9657	83699	1	0
9657	83716	1	0
9657	84188	1	0
9657	84617	1	0
9657	84790	1	0
9657	89910	1	0
9657	92675	1	0
9657	115827	1	0
9657	117159	1	0
9657	121391	1	0
9657	128239	1	0
9657	136306	1	0
9657	150709	1	0
9657	160287	1	0
9657	196374	1	0
9657	202051	1	0
9657	286887	1	0
9657	347688	1	0
9657	387521	1	0
9657	388697	1	0
9657	388698	1	0
9657	448834	1	0
9657	548596	1	0
9657	552900	1	0
9657	654483	1	0
9657	654790	1	0
9659	9724	2	1
9659	9873	2	1
9659	10912	1	0
9659	10989	1	0
9659	22919	2	1
9659	23043	3	0
9659	23281	2	1
9659	24144	2	1
9659	26121	2	1
9659	51545	2	1
9659	51588	1	0
9659	54927	2	1
9659	54955	2	1
9659	55195	2	1
9659	55337	2	1
9659	55644	1	0
9659	55697	2	1
9659	57409	2	1
9659	57473	3	0
9659	57639	2	1
9659	63898	2	1
9659	64400	1	0
9659	64782	2	1
9659	79005	2	1
9659	79038	2	1
9659	79165	2	1
9659	79745	1	0
9659	79797	2	1
9659	84140	2	1
9659	89953	2	1
9659	115106	2	1
9659	118424	3	0
9659	147700	2	1
9659	170954	2	1
9659	253461	2	1
9659	285093	2	1
9659	390535	2	1
9659	401508	2	1
9659	440321	2	1
9662	49856	1	0
9666	9666	1	0
9666	9743	2	1
9666	9921	1	0
9666	10336	1	0
9666	10477	3	0
9666	10616	1	0
9666	11100	2	1
9666	11325	1	0
9666	22954	1	0
9666	51619	3	0
9666	54472	1	0
9666	54819	2	1
9666	54926	3	0
9666	54941	1	0
9666	55284	2	0
9666	55743	1	0
9666	56852	1	0
9666	64400	3	0
9666	65264	3	0
9666	80254	2	1
9666	81603	1	0
9666	83759	2	1
9666	84108	1	0
9666	84759	1	0
9666	91661	2	1
9666	115992	1	0
9666	130507	1	0
9666	148581	3	0
9666	152006	1	0
9666	222484	1	0
9666	286480	1	0
9666	378108	1	0
9666	387522	1	0
9666	730394	2	1
9667	9667	1	0
9667	9768	1	0
9667	9815	1	0
9667	9821	1	0
9667	10174	2	0
9667	10987	1	0
9667	11337	1	0
9667	11345	1	0
9667	23710	1	0
9667	55832	1	0
9667	65982	1	0
9667	81631	1	0
9667	84557	1	0
9667	440738	1	0
9669	22976	1	0
9669	51547	1	0
9669	55832	1	0
9669	64210	1	0
9669	79842	2	0
9670	9939	2	0
9670	10606	1	0
9670	10762	2	0
9670	23582	1	0
9670	51562	1	0
9670	80258	1	0
9670	80714	2	1
9670	171024	1	0
9672	9672	2	0
9672	10383	1	0
9672	203068	2	0
9672	386682	2	1
9674	386682	2	1
9675	9894	2	0
9675	10856	1	0
9675	11156	1	0
9675	23049	1	0
9675	55011	1	0
9675	80185	1	0
9678	84105	2	0
9682	23081	1	0
9682	26235	1	0
9682	57599	1	0
9682	121504	3	0
9682	165918	1	0
9682	554313	2	0
9683	27257	2	0
9683	64343	1	0
9683	83737	1	0
9684	10980	2	0
9684	10987	2	0
9685	9768	1	0
9685	10617	1	0
9685	11337	2	0
9685	11345	2	0
9685	23062	2	0
9685	23163	1	0
9685	23710	2	0
9685	26088	1	0
9685	57559	1	0
9685	81631	2	0
9685	84557	1	0
9685	114884	1	0
9685	440738	2	0
9686	54386	1	0
9686	359948	1	0
9688	9924	1	0
9688	10014	1	0
9688	10284	1	0
9688	10755	1	0
9688	10783	1	0
9688	11156	1	0
9688	11284	1	0
9688	11331	1	0
9688	23165	2	0
9688	23612	1	0
9688	25909	1	0
9688	51547	1	0
9688	55290	1	0
9688	55706	2	0
9688	55969	1	0
9688	57122	2	0
9688	84464	1	0
9688	373156	1	0
9689	9695	1	0
9689	10945	1	0
9689	28969	1	0
9689	57580	1	0
9689	202333	1	0
9690	9690	1	0
9690	9861	2	0
9690	9874	1	0
9690	23066	2	0
9692	54931	1	0
9693	9863	2	0
9693	9987	1	0
9693	10048	1	0
9693	10144	1	0
9693	10174	1	0
9693	10381	1	0
9693	11179	1	0
9693	11331	1	0
9693	22803	1	0
9693	23025	1	0
9693	23077	1	0
9693	23162	1	0
9693	23244	1	0
9693	23517	1	0
9693	25843	2	0
9693	27107	1	0
9693	56946	1	0
9693	57037	1	0
9693	79573	1	0
9693	84033	1	0
9693	84196	1	0
9693	84914	1	0
9694	10328	5	1
9694	22806	2	1
9694	23582	1	0
9694	51016	5	1
9694	65125	1	0
9694	79050	1	0
9694	80125	2	1
9695	54431	1	0
9695	64210	1	0
9696	147700	1	0
9696	220441	1	0
9697	9697	1	0
9698	51547	1	0
9698	55832	1	0
9698	57479	1	0
9699	10567	2	0
9699	11069	2	0
9699	115827	2	0
9700	27005	1	0
9700	57646	1	0
9700	64219	1	0
9700	84675	1	0
9700	84676	1	0
9700	117584	1	0
9701	23243	1	0
9701	25862	1	0
9701	29110	1	0
9702	10928	4	1
9702	24144	2	1
9702	51720	2	0
9702	79571	4	1
9702	80254	2	1
9702	84466	3	0
9702	125115	2	1
9702	266740	3	1
9704	23649	3	0
9704	27330	1	0
9706	9821	2	0
9706	9869	3	0
9706	11337	2	0
9706	11345	2	0
9706	23649	3	0
9706	23710	1	0
9706	51631	3	0
9706	81631	1	0
9706	84708	1	0
9706	85458	1	0
9709	29978	2	0
9709	29979	2	0
9709	51561	1	0
9709	54472	2	0
9709	56893	2	0
9709	57519	3	0
9709	80700	2	0
9709	84447	1	0
9715	26277	1	0
9715	65057	1	0
9716	9775	1	0
9716	51547	1	0
9716	55696	1	0
9716	57646	1	0
9716	79084	1	0
9716	84292	1	0
9716	91603	2	0
9718	163183	2	1
9721	10134	2	1
9721	10253	4	1
9721	83755	4	1
9721	85287	2	1
9721	140735	5	1
9721	353332	2	1
9721	386682	2	1
9722	51655	3	0
9722	286499	2	1
9723	23129	3	0
9724	29911	2	1
9724	56159	2	1
9724	57159	2	1
9724	84445	2	1
9724	125115	2	1
9724	144165	2	1
9724	284001	2	1
9725	10488	1	0
9726	22981	4	1
9726	56946	2	1
9727	10953	2	0
9727	29127	1	0
9727	57111	3	0
9727	84440	2	0
9728	54472	1	0
9728	55729	1	0
9728	140735	2	1
9729	10006	1	0
9729	10174	5	1
9729	11007	4	1
9729	29911	4	1
9729	51225	4	1
9729	55722	4	1
9729	56159	4	1
9729	57596	4	1
9729	64170	4	1
9729	84062	3	0
9730	10980	1	0
9730	10987	1	0
9730	26043	1	0
9730	79016	1	0
9730	84464	1	0
9732	9775	1	0
9732	27246	1	0
9733	9775	1	0
9733	9782	1	0
9733	9958	1	0
9733	10165	1	0
9733	10294	1	0
9733	10419	1	0
9733	10465	1	0
9733	10492	1	0
9733	10514	1	0
9733	10642	1	0
9733	10643	1	0
9733	10713	1	0
9733	10772	1	0
9733	10856	1	0
9733	10921	4	0
9733	10969	1	0
9733	10989	1	0
9733	10992	1	0
9733	11100	1	0
9733	11103	1	0
9733	11157	1	0
9733	11224	1	0
9733	11331	1	0
9733	22907	1	0
9733	23020	1	0
9733	23107	1	0
9733	23263	1	0
9733	23345	1	0
9733	23405	1	0
9733	23411	1	0
9733	23450	1	0
9733	23451	1	0
9733	23521	1	0
9733	23560	1	0
9733	25804	1	0
9733	25871	1	0
9733	25885	1	0
9733	26121	1	0
9733	26156	1	0
9733	26354	1	0
9733	26523	1	0
9733	26608	1	0
9733	26986	1	0
9733	27043	1	0
9733	27292	1	0
9733	29959	1	0
9733	50628	1	0
9733	51018	1	0
9733	51021	1	0
9733	51065	1	0
9733	51116	1	0
9733	51202	1	0
9733	51547	1	0
9733	51639	1	0
9733	51649	1	0
9733	51690	3	0
9733	51691	1	0
9733	54881	1	0
9733	55003	1	0
9733	55037	1	0
9733	55133	1	0
9733	55161	1	0
9733	55226	1	0
9733	55379	1	0
9733	55646	1	0
9733	55705	1	0
9733	55832	1	0
9733	56257	2	0
9733	56945	1	0
9733	57418	1	0
9733	57819	1	0
9733	64960	1	0
9733	64969	1	0
9733	79084	1	0
9733	79682	1	0
9733	81030	1	0
9733	81887	1	0
9733	83858	1	0
9733	84154	1	0
9733	84319	1	0
9733	84466	3	0
9733	84844	1	0
9733	170506	1	0
9733	222235	1	0
9733	284695	1	0
9733	388698	1	0
9733	728937	1	0
9734	9759	2	0
9734	9794	1	0
9734	23309	2	0
9734	23468	3	0
9734	23493	1	0
9734	23650	1	0
9734	25942	2	0
9734	50943	1	0
9734	57763	1	0
9734	65125	2	0
9734	121504	2	0
9734	126961	2	0
9734	333932	2	0
9734	554313	1	0
9734	653604	1	0
9735	55055	2	0
9735	60561	1	0
9736	51547	1	0
9737	10249	3	0
9737	10342	3	0
9737	10542	3	0
9737	11075	3	0
9737	22823	2	0
9737	23557	3	0
9737	51236	3	0
9737	55700	2	0
9737	55872	3	0
9737	57085	1	0
9737	65265	3	0
9738	24144	3	0
9738	79598	3	0
9738	100505385	1	0
9739	11091	2	0
9739	30827	2	0
9739	65125	1	0
9739	79084	1	0
9739	80335	1	0
9739	126961	1	0
9739	219771	1	0
9739	333932	1	0
9739	653604	1	0
9741	10381	3	0
9741	10382	3	0
9741	10488	1	0
9743	9846	3	0
9743	10152	2	1
9743	10750	1	0
9743	11337	1	0
9743	23710	1	0
9743	25759	1	0
9743	51343	1	0
9743	53358	2	0
9743	57154	1	0
9743	84445	2	1
9743	84466	1	0
9743	94032	1	0
9744	10392	1	0
9744	25900	4	1
9744	51454	1	0
9744	64127	1	0
9745	64210	1	0
9745	65125	1	0
9747	10127	2	1
9747	10253	2	1
9747	10262	6	1
9747	11043	2	1
9747	22806	3	1
9747	24144	2	1
9747	30008	3	1
9748	9748	1	0
9748	9817	1	0
9748	22883	3	0
9750	65125	2	0
9753	9753	2	1
9753	11043	2	1
9753	23281	2	1
9753	24144	3	1
9753	25888	2	1
9753	54925	2	1
9753	55888	3	1
9753	80321	2	1
9753	84838	2	1
9753	117178	2	1
9753	386677	2	1
9755	9755	1	0
9755	9821	1	0
9755	10241	1	0
9755	10537	1	0
9755	27161	1	0
9755	29110	2	0
9757	11091	3	0
9757	11102	1	0
9757	23054	2	0
9757	23176	1	0
9757	57473	3	0
9757	58508	1	0
9757	79447	1	0
9757	84332	1	0
9757	126961	1	0
9757	333932	1	0
9757	653604	1	0
9758	27148	3	0
9759	9759	1	0
9759	10014	2	0
9759	10320	1	0
9759	10765	1	0
9759	10856	2	0
9759	10971	2	0
9759	22806	1	0
9759	22807	2	0
9759	22880	1	0
9759	23281	2	1
9759	23411	1	0
9759	23468	3	0
9759	23641	2	1
9759	25822	1	0
9759	25855	2	0
9759	25942	1	0
9759	26039	2	0
9759	29123	2	0
9759	29843	1	0
9759	30008	2	1
9759	50943	1	0
9759	54331	1	0
9759	54880	1	0
9759	55201	2	0
9759	57409	2	0
9759	57763	5	1
9759	60561	2	1
9759	64375	1	0
9759	64753	2	1
9759	65084	1	0
9759	84458	1	0
9759	84466	3	0
9759	112939	3	0
9759	121504	2	0
9759	122953	1	0
9759	125115	2	1
9759	157570	1	0
9759	165721	2	0
9759	554313	2	0
9759	100271849	1	0
9764	10456	2	0
9764	23286	2	0
9764	92105	2	0
9765	10043	4	0
9765	26994	3	0
9766	54507	2	1
9766	386681	2	1
9768	9774	1	0
9768	9775	1	0
9768	9782	1	0
9768	9859	1	0
9768	9877	1	0
9768	9908	1	0
9768	9919	1	0
9768	9939	1	0
9768	9967	1	0
9768	9987	1	0
9768	10036	1	0
9768	10121	1	0
9768	10130	1	0
9768	10146	1	0
9768	10147	1	0
9768	10155	1	0
9768	10189	1	0
9768	10200	1	0
9768	10212	1	0
9768	10236	1	0
9768	10262	1	0
9768	10284	1	0
9768	10286	1	0
9768	10291	1	0
9768	10342	1	0
9768	10383	1	0
9768	10419	1	0
9768	10432	1	0
9768	10450	1	0
9768	10465	1	0
9768	10498	1	0
9768	10514	1	0
9768	10521	1	0
9768	10528	1	0
9768	10540	1	0
9768	10549	1	0
9768	10561	1	0
9768	10572	1	0
9768	10574	1	0
9768	10575	1	0
9768	10576	1	0
9768	10594	1	0
9768	10606	1	0
9768	10642	1	0
9768	10643	1	0
9768	10644	1	0
9768	10656	1	0
9768	10657	1	0
9768	10694	1	0
9768	10714	1	0
9768	10716	1	0
9768	10726	1	0
9768	10762	1	0
9768	10772	1	0
9768	10808	1	0
9768	10849	1	0
9768	10856	1	0
9768	10879	1	0
9768	10911	1	0
9768	10921	1	0
9768	10935	1	0
9768	10940	1	0
9768	10949	1	0
9768	10951	1	0
9768	10961	1	0
9768	10969	1	0
9768	10971	1	0
9768	10992	1	0
9768	11051	1	0
9768	11056	1	0
9768	11103	1	0
9768	11137	1	0
9768	11171	1	0
9768	11198	1	0
9768	11224	1	0
9768	11273	1	0
9768	11315	1	0
9768	11335	1	0
9768	11338	1	0
9768	22794	1	0
9768	22803	1	0
9768	22824	1	0
9768	22827	1	0
9768	22907	1	0
9768	22913	1	0
9768	22916	1	0
9768	22938	1	0
9768	22948	1	0
9768	22984	1	0
9768	23014	1	0
9768	23016	1	0
9768	23020	1	0
9768	23029	1	0
9768	23076	1	0
9768	23107	1	0
9768	23112	1	0
9768	23196	1	0
9768	23212	1	0
9768	23215	1	0
9768	23223	1	0
9768	23225	1	0
9768	23234	1	0
9768	23367	1	0
9768	23378	1	0
9768	23404	1	0
9768	23435	1	0
9768	23450	1	0
9768	23451	1	0
9768	23468	1	0
9768	23517	1	0
9768	23521	1	0
9768	23524	1	0
9768	23560	1	0
9768	23603	1	0
9768	23613	1	0
9768	23636	1	0
9768	23753	1	0
9768	25797	1	0
9768	25824	1	0
9768	25831	1	0
9768	25839	1	0
9768	25873	1	0
9768	25909	1	0
9768	25940	1	0
9768	26073	1	0
9768	26097	1	0
9768	26135	1	0
9768	26156	1	0
9768	26330	1	0
9768	26354	1	0
9768	26528	1	0
9768	26576	1	0
9768	26986	1	0
9768	27236	1	0
9768	27258	1	0
9768	27288	1	0
9768	27292	1	0
9768	27316	1	0
9768	27339	1	0
9768	28974	1	0
9768	29088	1	0
9768	29127	1	0
9768	29894	1	0
9768	50628	1	0
9768	50809	1	0
9768	51010	1	0
9768	51013	1	0
9768	51018	1	0
9768	51096	1	0
9768	51121	1	0
9768	51143	1	0
9768	51340	1	0
9768	51362	1	0
9768	51373	1	0
9768	51388	1	0
9768	51428	1	0
9768	51479	1	0
9768	51493	1	0
9768	51520	1	0
9768	51535	1	0
9768	51593	1	0
9768	51602	1	0
9768	51631	1	0
9768	51637	1	0
9768	51645	1	0
9768	51663	1	0
9768	51726	1	0
9768	51747	1	0
9768	51808	1	0
9768	54108	1	0
9768	54431	1	0
9768	54433	1	0
9768	54512	1	0
9768	54514	1	0
9768	54520	1	0
9768	54881	1	0
9768	55110	1	0
9768	55131	1	0
9768	55183	1	0
9768	55210	1	0
9768	55215	1	0
9768	55226	1	0
9768	55234	1	0
9768	55299	1	0
9768	55342	1	0
9768	55421	1	0
9768	55596	1	0
9768	55605	1	0
9768	55646	1	0
9768	55651	1	0
9768	55660	1	0
9768	55661	1	0
9768	55696	1	0
9768	55920	1	0
9768	55922	1	0
9768	56106	1	0
9768	56252	1	0
9768	56267	1	0
9768	56648	1	0
9768	56829	1	0
9768	56915	1	0
9768	56945	1	0
9768	56949	1	0
9768	57002	1	0
9768	57062	1	0
9768	57187	1	0
9768	57418	1	0
9768	57727	1	0
9768	57805	1	0
9768	57820	1	0
9768	58155	1	0
9768	58517	1	0
9768	64318	1	0
9768	64783	1	0
9768	64978	1	0
9768	65003	1	0
9768	65095	1	0
9768	65109	1	0
9768	79009	1	0
9768	79084	1	0
9768	79169	1	0
9768	79324	1	0
9768	79672	1	0
9768	79709	1	0
9768	79747	1	0
9768	79811	1	0
9768	79869	1	0
9768	79882	1	0
9768	81027	1	0
9768	81567	1	0
9768	81608	1	0
9768	81796	1	0
9768	83443	1	0
9768	83481	1	0
9768	83743	1	0
9768	84154	1	0
9768	84193	1	0
9768	84295	1	0
9768	84298	1	0
9768	84305	1	0
9768	84310	1	0
9768	84316	1	0
9768	84321	1	0
9768	84324	1	0
9768	84365	1	0
9768	84661	1	0
9768	84790	1	0
9768	84823	1	0
9768	84991	1	0
9768	85364	1	0
9768	89777	1	0
9768	91746	1	0
9768	92092	1	0
9768	92140	1	0
9768	92747	1	0
9768	94239	1	0
9768	103910	1	0
9768	115207	1	0
9768	116541	1	0
9768	117159	1	0
9768	117246	1	0
9768	118460	1	0
9768	121504	1	0
9768	126961	1	0
9768	132989	1	0
9768	134147	1	0
9768	135112	1	0
9768	138046	1	0
9768	140460	1	0
9768	140465	1	0
9768	140801	1	0
9768	146057	1	0
9768	148223	1	0
9768	148304	1	0
9768	151887	1	0
9768	170506	1	0
9768	192111	1	0
9768	196463	1	0
9768	203068	1	0
9768	220988	1	0
9768	221092	1	0
9768	221613	1	0
9768	221823	1	0
9768	259282	1	0
9768	283742	1	0
9768	283869	1	0
9768	284695	1	0
9768	285973	1	0
9768	333932	1	0
9768	343069	1	0
9768	345651	1	0
9768	388697	1	0
9768	388698	1	0
9768	548596	1	0
9768	552900	1	0
9768	554313	1	0
9768	642987	1	0
9768	653604	1	0
9768	654364	1	0
9768	654483	1	0
9768	100287898	1	0
9770	11186	2	0
9770	83593	5	1
9770	283349	2	0
9771	22808	2	0
9771	81839	1	0
9771	219348	1	0
9771	643382	1	0
9774	10921	1	0
9774	22976	1	0
9774	23592	2	0
9774	55832	1	0
9774	57154	1	0
9775	9782	2	0
9775	9939	4	0
9775	9967	1	0
9775	10014	1	0
9775	10189	3	0
9775	10250	1	0
9775	10284	1	0
9775	10286	1	0
9775	10291	1	0
9775	10419	2	0
9775	10450	1	0
9775	10482	3	0
9775	10492	1	0
9775	10514	1	0
9775	10521	1	0
9775	10594	1	0
9775	10642	1	0
9775	10643	1	0
9775	10772	2	0
9775	10921	1	0
9775	10927	1	0
9775	10969	1	0
9775	10971	2	0
9775	10988	1	0
9775	10989	1	0
9775	10992	2	0
9775	11103	1	0
9775	11224	1	0
9775	11329	1	0
9775	11331	1	0
9775	22794	4	0
9775	22907	1	0
9775	22938	1	0
9775	23012	1	0
9775	23020	2	0
9775	23091	1	0
9775	23107	1	0
9775	23136	1	0
9775	23263	1	0
9775	23345	1	0
9775	23405	1	0
9775	23450	2	0
9775	23451	2	0
9775	23521	2	0
9775	23524	1	0
9775	23560	1	0
9775	25885	1	0
9775	26093	1	0
9775	26097	1	0
9775	26156	1	0
9775	26354	1	0
9775	26608	1	0
9775	26986	1	0
9775	27043	1	0
9775	27250	2	1
9775	27292	1	0
9775	27316	1	0
9775	27339	1	0
9775	29896	1	0
9775	29904	1	0
9775	50628	1	0
9775	51021	1	0
9775	51116	1	0
9775	51202	1	0
9775	51244	4	1
9775	51340	1	0
9775	51362	1	0
9775	51503	1	0
9775	51639	1	0
9775	51649	1	0
9775	54466	1	0
9775	54881	1	0
9775	55003	1	0
9775	55037	1	0
9775	55226	1	0
9775	55379	1	0
9775	55536	2	1
9775	55611	1	0
9775	55646	1	0
9775	55681	1	0
9775	55696	1	0
9775	55832	1	0
9775	56945	1	0
9775	56949	1	0
9775	57418	1	0
9775	57703	2	0
9775	64960	1	0
9775	64969	1	0
9775	65109	2	0
9775	65110	1	0
9775	79084	2	0
9775	81532	1	0
9775	81887	1	0
9775	83732	1	0
9775	83858	1	0
9775	84271	1	0
9775	84844	1	0
9775	91746	1	0
9775	112802	1	0
9775	121504	1	0
9775	170506	1	0
9775	192111	1	0
9775	221613	1	0
9775	222235	1	0
9775	284695	1	0
9775	388698	1	0
9775	552900	1	0
9775	554313	1	0
9775	653781	1	0
9775	654483	1	0
9775	728937	1	0
9776	9821	2	0
9776	11337	2	0
9776	11345	3	0
9776	23118	1	0
9776	23710	2	0
9776	60673	2	0
9776	81631	2	0
9776	440738	2	0
9778	54978	3	0
9778	65125	2	0
9779	11345	5	1
9779	23710	3	1
9779	51699	4	1
9779	55737	1	0
9779	81631	1	0
9779	84285	2	1
9779	84557	1	0
9781	27005	1	0
9781	55743	1	0
9781	55905	1	0
9781	80128	1	0
9781	81603	1	0
9781	84669	1	0
9781	130507	1	0
9781	196403	1	0
9781	222484	1	0
9781	255488	1	0
9781	378108	1	0
9781	387522	1	0
9782	9782	2	1
9782	10419	1	0
9782	10492	1	0
9782	10514	1	0
9782	10642	1	0
9782	10643	1	0
9782	10969	1	0
9782	10987	1	0
9782	10989	1	0
9782	11224	1	0
9782	11331	1	0
9782	22907	1	0
9782	23020	1	0
9782	23263	1	0
9782	23345	1	0
9782	23405	1	0
9782	23450	1	0
9782	23451	1	0
9782	23521	1	0
9782	23560	1	0
9782	25885	1	0
9782	26156	1	0
9782	26354	1	0
9782	26523	1	0
9782	26608	1	0
9782	26986	1	0
9782	27043	1	0
9782	27161	1	0
9782	27185	3	0
9782	27242	1	0
9782	27292	1	0
9782	30968	1	0
9782	50628	1	0
9782	51065	1	0
9782	51191	1	0
9782	51202	1	0
9782	51655	2	1
9782	54881	1	0
9782	55003	1	0
9782	55226	1	0
9782	55832	1	0
9782	56257	1	0
9782	57418	1	0
9782	58155	3	1
9782	81887	1	0
9782	83858	1	0
9782	170506	1	0
9782	284695	1	0
9782	373156	1	0
9782	388698	1	0
9782	728937	1	0
9783	10488	2	1
9784	51132	1	0
9785	10537	1	0
9785	10713	1	0
9785	10921	1	0
9785	27238	2	0
9785	51362	2	0
9785	51547	1	0
9785	54386	1	0
9787	23281	2	1
9788	9788	1	0
9789	23400	2	0
9789	50861	3	0
9789	54606	1	0
9789	79736	3	0
9790	51547	1	0
9791	10488	2	1
9792	9913	1	0
9792	10155	2	0
9793	9793	2	0
9793	23424	1	0
9794	9794	1	0
9794	55534	1	0
9794	84441	1	0
9796	9796	2	0
9796	10397	3	0
9796	10419	3	0
9796	10450	3	0
9796	10980	3	0
9796	11161	3	0
9796	23140	3	0
9796	57104	3	0
9796	79885	3	0
9796	81557	3	0
9796	92342	3	0
9796	112840	3	0
9796	112950	3	0
9796	131408	3	0
9796	728239	3	0
9798	23473	2	1
9798	26517	1	0
9798	29979	2	1
9798	57132	3	0
9801	9947	3	0
9801	23327	1	0
9801	55832	1	0
9801	64750	3	0
9801	84676	3	0
9802	9802	4	1
9802	10015	1	0
9802	10133	2	1
9802	10241	5	1
9802	10254	5	1
9802	10422	5	1
9802	10865	2	1
9802	11030	5	1
9802	11059	4	1
9802	11129	2	1
9802	11201	5	1
9802	23126	2	1
9802	23201	2	1
9802	23327	2	1
9802	23543	5	1
9802	23578	2	1
9802	26086	4	1
9802	26574	4	1
9802	27246	4	1
9802	27342	2	1
9802	29887	1	0
9802	29924	2	1
9802	29965	1	0
9802	51003	1	0
9802	51013	1	0
9802	51176	1	0
9802	51545	4	1
9802	51619	2	1
9802	51734	1	0
9802	53347	4	1
9802	54033	2	1
9802	54165	5	1
9802	54472	6	1
9802	54855	4	1
9802	54932	5	1
9802	55041	2	1
9802	55048	2	1
9802	55540	1	0
9802	55553	2	0
9802	55793	1	0
9802	55816	1	0
9802	56000	1	0
9802	56893	3	0
9802	64744	3	1
9802	64750	4	0
9802	79050	4	1
9802	79931	2	1
9802	80321	1	0
9802	80700	1	0
9802	80778	2	1
9802	83439	2	0
9802	83459	2	1
9802	84467	1	0
9802	84528	6	1
9802	84872	4	1
9802	84942	1	0
9802	84959	2	1
9802	84970	5	1
9802	85479	1	0
9802	90060	4	1
9802	90268	2	1
9802	91653	1	0
9802	92399	1	0
9802	114823	1	0
9802	115572	4	1
9802	116071	5	1
9802	122183	2	1
9802	130540	1	0
9802	130617	6	1
9802	148523	1	0
9802	149420	1	0
9802	200523	2	1
9802	255193	1	0
9802	257397	1	0
9802	337879	2	1
9802	337972	2	1
9802	339965	1	0
9802	342371	1	0
9802	391104	2	1
9802	553115	3	0
9802	727800	4	1
9804	9868	1	0
9804	10452	1	0
9804	51535	3	0
9804	56993	2	0
9804	57562	3	0
9804	65018	1	0
9804	79577	3	0
9805	55577	1	0
9805	64689	2	1
9806	26136	2	0
9806	50859	2	0
9807	23016	4	1
9808	54978	3	0
9810	9810	2	1
9810	9958	1	0
9810	26036	4	1
9810	51421	2	1
9810	56254	3	0
9810	57639	2	1
9810	79172	2	0
9810	79577	2	0
9810	84767	4	1
9810	85236	1	0
9810	112755	1	0
9810	119392	2	1
9810	128312	1	0
9810	255626	1	0
9810	440689	1	0
9814	9814	2	1
9814	10459	2	1
9814	29950	2	1
9814	55698	4	1
9814	90060	2	1
9814	284001	3	1
9814	348487	2	1
9815	9815	1	0
9815	9853	1	0
9815	9961	1	0
9815	10241	1	0
9815	10318	2	0
9815	11100	1	0
9815	11151	1	0
9815	22809	1	0
9815	23475	1	0
9815	23644	1	0
9815	27445	1	0
9815	28964	3	0
9815	29979	1	0
9815	54442	1	0
9815	56904	1	0
9815	80230	1	0
9815	83878	1	0
9815	84172	1	0
9815	654364	1	0
9816	51547	1	0
9817	9819	1	0
9817	9948	1	0
9817	10015	1	0
9817	10072	3	1
9817	11163	2	1
9817	11275	1	0
9817	11337	1	0
9817	11345	1	0
9817	22820	1	0
9817	23005	2	1
9817	23078	1	0
9817	23633	1	0
9817	23710	1	0
9817	26249	2	1
9817	27258	2	1
9817	51194	1	0
9817	51218	1	0
9817	51608	1	0
9817	54764	1	0
9817	54925	2	1
9817	54958	1	0
9817	55074	2	1
9817	55367	1	0
9817	55603	3	0
9817	57820	2	1
9817	64855	1	0
9817	79892	1	0
9817	81628	3	0
9817	81631	1	0
9817	84292	2	1
9817	84464	1	0
